Project ID,Name,ISO,Status,Queue Date,Withdrawn Date,County,State,Zone,MW Capacity,Fuel Type,Proposed Date
1090,Park City Offshore Wind CNR,ISONE,Active,2021-01-13,,,MA,SEMA,838.20,Wind,2029-12-31
1116,SouthCoast Wind 1,ISONE,Active,2021-04-13,,,MA,RI,1200.00,Wind,2031-12-31
1123,Naugatuck Avenue Battery Storage CNR Only (see QP1089),ISONE,Active,2021-04-21,,New Haven,CT,SWCT,205.32,Storage,2028-10-31
1148,Lite Brite Battery Storage,ISONE,Active,2021-07-13,,Suffolk,MA,BOST,305.62,Storage,2028-05-26
1171,Twin Energy Wind,ISONE,Active,2021-10-25,,Oxford,ME,ME,20.00,Wind,2026-11-06
1238,Battery Storage,ISONE,Active,2022-03-22,,Norfolk,MA,SEMA,301.26,Storage,2028-04-28
1252,Battery Storage,ISONE,Withdrawn,2022-04-21,2025-12-22,Essex,MA,BOST,314.70,Storage,2032-08-01
1365,Battery Storage,ISONE,Active,2023-03-09,,Hampden,MA,WMA,254.20,Storage,2029-06-30
1412,Battery Storage,ISONE,Active,2023-06-20,,Bristol,MA,SEMA,169.84,Storage,2027-09-30
1427,Solar,ISONE,Active,2023-07-21,,York,ME,ME,183.32,Solar,2029-12-30
1428,Solar,ISONE,Active,2023-07-25,,Rockingham,NH,NH,101.55,Solar,2028-12-30
1460,Battery Storage,ISONE,Withdrawn,2023-10-12,2026-02-27,Bristol,MA,RI,353.54,Storage,2027-09-30
1495,Battery Storage,ISONE,Active,2024-02-22,,Windsor,VT,VT,19.30,Storage,2029-07-01
1502,Battery Storage,ISONE,Active,2024-03-28,,Franklin,VT,VT,19.30,Storage,2029-07-01
1513,Battery Storage,ISONE,Active,2024-04-08,,Worcester,MA,CMA,318.27,Storage,2028-08-30
1515,Battery Storage,ISONE,Active,2024-04-09,,Berkshire,MA,WMA,295.80,Storage,2028-08-30
1518,Battery Storage,ISONE,Active,2024-04-09,,Berkshire,MA,WMA,139.50,Storage,2028-08-30
1542,Battery Storage,ISONE,Active,2024-05-28,,Hampden,MA,WMA,170.00,Storage,2029-12-31
1543,Battery Storage,ISONE,Active,2024-05-28,,Barnstable,MA,SEMA,585.30,Storage,2028-12-01
1546,Battery Storage,ISONE,Withdrawn,2024-05-30,2026-06-25,Berkshire,MA,WMA,170.00,Storage,2029-12-31
1551,Battery Storage,ISONE,Active,2024-05-31,,Worcester,MA,CMA,181.78,Storage,2028-04-27
1553,Battery Storage,ISONE,Active,2024-06-04,,Middlesex,MA,CMA,126.40,Storage,2028-05-01
1555,Battery Storage,ISONE,Active,2024-06-06,,Essex,MA,BOST,207.44,Storage,2028-01-01
1557,Battery Storage,ISONE,Active,2024-06-06,,Essex,MA,BOST,240.16,Storage,2028-01-01
1567,Battery Storage,ISONE,Active,2024-06-11,,Middlesex,MA,SEMA,509.18,Storage,2028-04-27
489,Clear River,ISONE,Withdrawn,2015-01-08,2019-11-26,Providence,RI,RI,1030.00,Thermal,2022-05-31
490,Kendall Reconfiguration Project,ISONE,Done,2015-01-15,,Middlesex,MA,BOST,75.00,Thermal,2016-05-31
491,Fore River CNR Increase,ISONE,Done,2015-01-16,,Norfolk,MA,SEMA,800.00,Thermal,2016-01-20
492,Combustion Turbine Generator,ISONE,Withdrawn,2015-02-05,2017-10-03,Providence,RI,RI,238.00,Thermal,2020-05-31
496,Millinocket Frequency Conversion,ISONE,Done,2015-02-13,,Penobscot,ME,BHE,126.00,Hydro,2019-06-15
497,Beacon Falls Energy Park,ISONE,Withdrawn,2015-02-13,2020-01-30,New Haven,CT,SWCT,62.90,Thermal,2022-04-01
498,150 kV HVDC Tie - Import Only,ISONE,Withdrawn,2015-02-16,2018-02-02,Colchester,VT,VT,400.00,Other,2020-12-31
499,Northern Pass Transmission Project (300 kV HVDC/AC Tie) - Import Only,ISONE,Withdrawn,2015-02-16,2019-08-14,Rockingham,NH,NH,1090.00,Other,2022-12-29
501,NE Clean Power Link - controllable HVDC Tie - Import only,ISONE,Withdrawn,2015-02-16,2026-06-23,Windsor,VT,VT,1000.00,Other,2027-12-31
502,345 kV Tie - Phase 1,ISONE,Withdrawn,2015-02-16,2015-04-17,Aroostook,ME,BHE,200.00,Other,2016-12-01
503,HVDC Tie - Import only,ISONE,Withdrawn,2015-02-16,2015-04-15,Rutland,VT,VT,1000.00,Other,2018-12-31
504,HVDC Tie - Import only,ISONE,Withdrawn,2015-02-16,2015-04-15,Addison,VT,VT,1000.00,Other,2018-12-31
505,HVDC Tie - Import only,ISONE,Withdrawn,2015-02-16,2015-04-17,Windsor,VT,VT,1000.00,Other,2017-12-31
506,Internal HVDC - North to South flow,ISONE,Withdrawn,2015-02-16,2020-02-10,Suffolk,MA,BOST,1000.00,Other,2027-10-01
507,AC Tie - bidirectional flows,ISONE,Withdrawn,2015-02-16,2018-01-30,Aroostook,ME,BHE,75.00,Other,2017-07-31
508,HVDC from NY to WMA - bidirectional,ISONE,Withdrawn,2015-02-16,2018-10-31,Berkshire,MA,WMA,600.00,Other,2019-08-30
509,HVDC Line,ISONE,Withdrawn,2015-02-16,2015-04-17,Middlesex,MA,BOST,1100.00,Other,2017-06-30
510,HVDC Line,ISONE,Withdrawn,2015-02-16,2015-04-15,Plymouth,MA,SEMA,1000.00,Other,2020-06-01
511,HVDC Line,ISONE,Withdrawn,2015-02-16,2015-04-15,Barnstable,MA,SEMA,1000.00,Other,2020-06-01
512,AC to HVDC Tie,ISONE,Withdrawn,2015-02-16,2015-04-17,Middlesex,MA,BOST,1200.00,Other,2019-03-31
514,Expand NB/NE Interface,ISONE,Withdrawn,2015-02-16,2015-04-17,Aroostook,ME,BHE,350.00,Other,2017-11-01
515,HVDC Tie - Import only,ISONE,Withdrawn,2015-02-16,2015-04-15,Franklin,VT,VT,425.00,Other,2018-06-30
516,HVDC Tie - Import only,ISONE,Withdrawn,2015-02-16,2015-04-15,Addison,VT,VT,425.00,Other,2018-06-30
517,HVDC from S. Maine to Mystic - bidirectional flow,ISONE,Withdrawn,2015-02-16,2015-07-09,Middlesex,MA,BOST,1000.00,Other,2018-12-31
518,HVDC from S.  Maine to K Street - bidirectional fl,ISONE,Withdrawn,2015-02-16,2015-07-09,Suffolk,MA,BOST,1000.00,Other,2018-12-01
519,HVDC/AC Tie - Import only,ISONE,Withdrawn,2015-02-16,2015-08-18,Rockingham,NH,NH,1200.00,Other,2019-04-30
520,Simple Cycle gas turbine,ISONE,Withdrawn,2015-02-17,2016-03-10,Fairfield,CT,SWCT,109.80,Thermal,2018-05-02
521,Combustion Turbine,ISONE,Withdrawn,2015-02-17,2016-03-10,Fairfield,CT,SWCT,109.80,Thermal,2018-05-02
522,Plainfield 2.3 MW Capacity Restoration (CNR Only),ISONE,Done,2015-02-20,,Windham,CT,CT,38.50,Thermal,2015-07-01
523,Combustion Turbine,ISONE,Withdrawn,2015-02-23,2015-09-11,Providence,RI,RI,226.50,Thermal,2019-05-01
524,Combustion Turbine (Alt to Q523),ISONE,Withdrawn,2015-02-23,2015-03-31,Providence,RI,RI,226.50,Thermal,2019-05-01
525,Tiverton Power LLC Upgrade,ISONE,Done,2015-02-25,,Newport,RI,RI,287.50,Thermal,2016-11-04
526,Combined Cycle Upgrade #1,ISONE,Withdrawn,2015-02-26,2016-09-28,Worcester,MA,CMA,189.58,Thermal,2018-10-08
527,Combined Cycle Uprate #2,ISONE,Done,2015-02-26,,Worcester,MA,CMA,219.58,Thermal,2018-12-14
528,Combined Cycle Upgrate #3,ISONE,Withdrawn,2015-02-26,2016-09-28,Worcester,MA,CMA,249.58,Thermal,2018-10-08
529,Combined Cycle CNR Only,ISONE,Withdrawn,2015-02-26,2017-06-26,Worcester,MA,CMA,585.65,Thermal,2017-11-03
530,Bridgeport Energy Wet Compression Upgrade,ISONE,Withdrawn,2015-02-26,2017-09-14,Fairfield,CT,SWCT,578.00,Thermal,2018-06-01
531,Combined Cycle Uprate,ISONE,Withdrawn,2015-02-27,2018-04-05,Penobscot,ME,BHE,546.85,Thermal,2018-08-01
532,wind,ISONE,Withdrawn,2015-02-27,2016-06-01,Franklin,VT,VT,17.40,Wind,2016-09-15
533,Milford Upgrades - Phase I,ISONE,Done,2015-02-27,,New Haven,CT,SWCT,293.00,Thermal,2017-06-05
533,Milford Upgrades - Phase II,ISONE,Done,2015-02-27,,New Haven,CT,SWCT,293.00,Thermal,2017-05-22
534,Lake Road Upgrades,ISONE,Done,2015-02-27,,Windham,CT,CT,882.00,Thermal,2018-05-20
537,Combustion Turbine,ISONE,Withdrawn,2015-02-28,2015-05-21,Middlesex,MA,BOST,11.97,Thermal,2016-11-30
538,Internal Combustion,ISONE,Withdrawn,2015-03-02,2016-04-27,Newport,RI,RI,119.40,Thermal,2019-05-31
539,Hoosac Wind Project CNR Only,ISONE,Done,2015-03-02,,Franklin,MA,WMA,28.50,Wind,2016-01-19
540,CPV Towantic Increase,ISONE,Done,2015-03-02,,New Haven,CT,SWCT,800.50,Thermal,2018-05-21
541,Combined cycle (alt to Q442/472),ISONE,Withdrawn,2015-03-02,2016-02-16,Hampden,MA,WMA,431.00,Thermal,2019-03-01
542,combustion turbine,ISONE,Withdrawn,2015-03-02,2016-04-18,Norfolk,MA,SEMA,97.00,Thermal,2018-02-01
543,Antrim Wind,ISONE,Done,2015-03-02,,Hillsborough,NH,NH,28.40,Wind,2019-12-24
544,Increase RISEC Winter CNR,ISONE,Done,2015-03-03,,Providence,RI,RI,613.00,Thermal,2015-08-17
546,"NEA Bell. Uprate (Northeast Energy Associates, LP)",ISONE,Done,2015-03-04,,Norfolk,MA,SEMA,314.70,Thermal,2018-07-31
547,Wind uprate,ISONE,Withdrawn,2015-04-28,2018-05-31,Penobscot,ME,BHE,42.90,Wind,2018-12-31
548,Combined Cycle,ISONE,Withdrawn,2015-05-28,2016-05-19,Plymouth,MA,SEMA,870.00,Thermal,2020-05-01
549,Combined Cycle,ISONE,Withdrawn,2015-05-28,2015-07-09,Newport,RI,RI,870.00,Thermal,2020-05-01
550,Solar,ISONE,Withdrawn,2015-06-12,2015-08-04,Franklin,VT,VT,19.90,Solar,2016-12-01
551,Solar,ISONE,Withdrawn,2015-06-12,2015-08-04,Windsor,VT,VT,19.90,Solar,2016-12-01
552,"Nutmeg Solar, LLC",ISONE,Done,2015-06-12,,Hartford,CT,CT,19.90,Solar,2020-12-07
553,Solar,ISONE,Withdrawn,2015-06-12,2015-08-28,Franklin,ME,ME,19.90,Solar,2016-12-01
555,Wind farm,ISONE,Withdrawn,2015-08-07,2019-01-18,Oxford,ME,ME,39.60,Wind,2019-12-01
556,Wind Farm,ISONE,Withdrawn,2015-08-07,2017-04-27,Somerset,ME,ME,79.20,Wind,2019-12-01
557,Farminton Solar,ISONE,Done,2015-08-10,,Franklin,ME,ME,78.40,Solar,2021-10-27
558,solar,ISONE,Withdrawn,2015-08-12,2015-09-03,Franklin,VT,VT,20.00,Solar,2016-12-01
559,solar,ISONE,Withdrawn,2015-08-12,2015-09-03,Windsor,VT,VT,20.00,Solar,2016-12-01
560,Solar,ISONE,Withdrawn,2015-08-27,2015-10-29,Orange,VT,VT,20.00,Solar,2016-12-01
561,Solar,ISONE,Withdrawn,2015-08-27,2017-01-25,Franklin,VT,VT,20.00,Solar,2017-08-31
562,Solar,ISONE,Withdrawn,2015-08-27,2017-05-24,Orleans,VT,VT,20.00,Solar,2017-08-31
563,Solar,ISONE,Withdrawn,2015-09-01,2015-09-03,Rutland,VT,VT,20.00,Solar,2016-11-01
564,Solar,ISONE,Withdrawn,2015-09-04,2016-02-24,Franklin,VT,VT,19.90,Solar,2016-12-01
565,Coolidge Solar,ISONE,Done,2015-09-08,,Windsor,VT,VT,19.90,Solar,2018-12-20
566,Solar,ISONE,Withdrawn,2015-09-09,2016-04-15,Rutland,VT,VT,19.90,Solar,2016-12-01
567,Solar,ISONE,Withdrawn,2015-09-11,2015-09-21,Franklin,VT,VT,196.00,Solar,2017-07-01
568,Solar,ISONE,Withdrawn,2015-09-25,2021-03-11,Rockingham,NH,NH,10.00,Solar,2021-11-01
569,HVDC from ME to MA (MA import only),ISONE,Withdrawn,2015-10-16,2018-06-25,Plymouth,MA,SEMA,1200.00,Other,2021-12-31
570,Kendall Revised Reconfiguration Project,ISONE,Done,2015-10-21,,Middlesex,MA,BOST,250.00,Thermal,2016-05-31
571,Wyman Area to Larabee Rd Line,ISONE,Withdrawn,2015-11-02,2019-08-08,Somerset/Androscoggin,ME,ME,850.00,Other,2019-11-30
572,Wind,ISONE,Withdrawn,2015-11-03,2018-04-09,Franklin,ME,ME,113.00,Wind,2019-10-31
573,Wind,ISONE,Withdrawn,2015-11-03,2019-08-08,Franklin,ME,ME,245.38,Wind,2019-10-31
574,Wind,ISONE,Withdrawn,2015-11-03,2019-08-08,Franklin,ME,ME,216.41,Wind,2019-10-31
575,Casco Bay Energy Storage,ISONE,Done,2015-11-03,,Cumberland,ME,ME,16.20,Storage,2016-12-31
576,Battery Storage,ISONE,Withdrawn,2015-11-12,2019-08-08,Franklin,ME,ME,241.49,Wind,2019-10-31
577,Battery Storage,ISONE,Withdrawn,2015-11-12,2019-08-08,Frqanklin,ME,ME,270.46,Wind,2019-11-09
578,Solar,ISONE,Withdrawn,2015-11-20,2019-08-08,Somerset,ME,ME,152.00,Solar,2019-10-31
579,Energy Center,ISONE,Withdrawn,2015-11-25,2016-04-21,Cheshire,NH,VT,570.10,Thermal,2020-06-01
580,Combined Cycle,ISONE,Withdrawn,2015-11-30,2016-05-17,Worcester,MA,CMA,1020.00,Thermal,2020-05-31
583,Sanford Airport Solar,ISONE,Done,2015-12-04,,York,ME,ME,50.00,Solar,2020-11-07
585,HVDC Tie NB to Mystic,ISONE,Withdrawn,2015-12-14,2018-03-05,Middlesex,MA,BOST,900.00,Other,2020-12-30
586,Hemphill Increase,ISONE,Done,2016-01-04,,Sullivan,NH,NH,17.50,Thermal,2016-10-28
587,Solar,ISONE,Withdrawn,2016-01-07,2016-09-28,Cheshire,NH,VT,98.00,Solar,2018-07-01
588,Quinebaug Solar,ISONE,Done,2016-01-07,,Windham,CT,CT,49.00,Solar,2021-12-18
589,"AC Line to Pittsfield, ME",ISONE,Withdrawn,2016-01-11,2018-04-12,Somerset,ME,ME,550.00,Other,2019-12-31
590,"AC Line from NMISA to Chester and Pittsfield, ME",ISONE,Withdrawn,2016-01-11,2018-04-12,Somerset and Penobscot,ME,ME,1200.00,Other,2019-12-31
591,AC Line,ISONE,Withdrawn,2016-01-20,2018-04-12,Cumberland,ME,ME,400.00,Other,2019-11-30
592,Bear Swamp Unit 1 and 2 Upgrade,ISONE,Done,2016-01-21,,Berkshire,MA,WMA,663.00,Hydro,2023-01-06
593,Wind,ISONE,Withdrawn,2016-01-27,2018-04-09,Franklin,ME,ME,216.41,Wind,2019-10-31
594,Wind,ISONE,Withdrawn,2016-01-27,2018-04-09,Franklin,ME,ME,245.48,Wind,2019-10-31
595,Bridgeport Energy PSS Tuning,ISONE,Done,2016-02-08,,Fairfield,CT,SWCT,578.00,Thermal,2016-10-28
596,Combined Cycle,ISONE,Withdrawn,2016-02-08,2017-05-19,Windham,CT,CT,1120.00,Thermal,2020-06-01
597,Hydro,ISONE,Withdrawn,2016-02-24,2018-04-20,Oxford/Franklin/Androscoggin,ME,ME,28.33,Hydro,2019-06-01
598,Combined Cycle,ISONE,Withdrawn,2016-03-07,2018-03-28,Windham,CT,CT,563.00,Thermal,2022-03-01
599,Solar,ISONE,Withdrawn,2016-04-05,2018-01-23,Cheshire,NH,VT,65.00,Solar,2018-04-18
600,Combined Cycle Uprate,ISONE,Withdrawn,2016-04-14,2017-08-28,Providence,RI,RI,615.87,Thermal,2016-07-31
601,Combined Cycle Upgrade,ISONE,Withdrawn,2016-04-14,2017-08-28,Providence,RI,RI,655.87,Thermal,2020-05-31
602,Moore Station Uprate,ISONE,Done,2016-04-14,,Grafton,NH,NH,195.90,Hydro,2023-10-18
603,Essential Power Newington - CNRC Increase,ISONE,Done,2016-04-15,,Rockingham,NH,NH,596.10,Thermal,2016-10-28
604,Lake Road CNR Only (see Q534),ISONE,Done,2016-04-20,,Windham,CT,RI,882.00,Thermal,2018-05-20
605,Sanford Airport Solar CNR only,ISONE,Done,2016-04-21,,York,ME,ME,50.00,Solar,2020-11-07
607,Canton Mountain Wind CNR Only,ISONE,Done,2016-04-21,,Oxford,ME,ME,22.80,Wind,2017-12-01
608,Combined Cycle GT,ISONE,Withdrawn,2016-04-22,2016-05-24,Bristol,MA,SEMA,68.01,Thermal,2020-05-01
609,Gas Turbine Upgrade,ISONE,Withdrawn,2016-04-22,2016-06-03,New Haven,CT,CT,162.00,Thermal,2020-05-31
610,Steam Turbines,ISONE,Withdrawn,2016-04-22,2017-03-24,Franklin,ME,ME,75.00,Thermal,2018-05-31
611,Combustion Turbine,ISONE,Withdrawn,2016-04-25,2018-01-04,Fairfield,CT,SWCT,102.00,Thermal,2019-06-01
613,Solar,ISONE,Withdrawn,2016-06-28,2016-07-13,Windham,CT,CT,63.00,Solar,2018-07-01
614,Solar,ISONE,Withdrawn,2016-06-28,2016-07-13,Franklin,ME,ME,78.40,Solar,2018-07-01
615,Solar,ISONE,Withdrawn,2016-06-28,2016-07-13,Cheshire,NH,VT,78.40,Solar,2018-07-01
617,Simple Cycle Gas Turbine,ISONE,Done,2016-07-22,,Essex,MA,BOST,61.85,Thermal,2024-06-29
618,Bay State Offshore Wind 1,ISONE,Withdrawn,2016-08-01,2022-08-10,,MA,RI,800.00,Wind,2026-05-31
620,Solar,ISONE,Withdrawn,2016-10-07,2020-08-12,Washington,ME,BHE,75.00,Solar,2022-05-31
621,Wind,ISONE,Withdrawn,2016-10-17,2018-04-12,Somerset,ME,ME,93.60,Wind,2020-01-15
622,Cogen DG,ISONE,Done,2016-10-17,,Middlesex,MA,CMA,43.00,Thermal,2021-09-30
623,Solar,ISONE,Withdrawn,2016-10-31,2021-08-12,York,ME,ME,150.00,Solar,2022-12-31
624,Vineyard Offshore Wind,ISONE,Done,2016-11-09,,,MA,SEMA,800.00,Wind,2026-04-24
625,345 kV AC line,ISONE,Withdrawn,2016-11-10,2019-04-11,Bristol,MA,RI,1600.00,Other,2023-12-31
626,Wind,ISONE,Withdrawn,2016-12-14,2018-04-02,Aroostook,ME,BHE,376.20,Wind,2019-12-01
627,400 kV HVDC Tie - Import Only,ISONE,Withdrawn,2016-12-27,2019-07-16,Grafton,NH,NH,1200.00,Other,2022-12-31
628,Solar,ISONE,Withdrawn,2017-03-07,2017-08-09,Cheshire,NH,NH,30.00,Solar,2018-12-31
629,Solar,ISONE,Withdrawn,2017-03-07,2017-05-23,New Haven,CT,CT,20.00,Solar,2018-12-31
630,Project Increase,ISONE,Withdrawn,2017-04-05,2017-11-21,Hartford,CT,CT,15.67,Thermal,2017-09-01
631,CHP,ISONE,Withdrawn,2017-04-05,2017-07-26,Coos,NH,NH,8.64,Thermal,2018-07-15
632,Offshore Wind w/ battery storage,ISONE,Withdrawn,2017-04-05,2020-01-23,,MA,SEMA,880.00,Wind,2024-12-06
633,Passadumkeag Wind CNR only,ISONE,Done,2017-04-06,,Penobscot,ME,BHE,39.97,Wind,2019-06-28
634,Wind CNR (see Q573),ISONE,Withdrawn,2017-04-11,2019-08-08,Franklin,ME,ME,245.38,Wind,2019-10-31
635,Wind CNR (see Q574),ISONE,Withdrawn,2017-04-13,2019-08-08,Franklin,ME,ME,216.41,Wind,2019-10-31
636,BSS CNR only (see Q576),ISONE,Withdrawn,2017-04-13,2019-08-08,Franklin,ME,ME,241.49,Wind,2019-10-31
637,BSS CNR only (see Q577),ISONE,Withdrawn,2017-04-13,2019-08-08,Franklin,ME,ME,270.46,Wind,2019-10-31
638,Solar CNR only (see Q578),ISONE,Withdrawn,2017-04-13,2019-08-08,Franklin,ME,ME,152.00,Solar,2019-10-31
641,Wind,ISONE,Withdrawn,2017-04-24,2018-08-13,Oxford,ME,ME,54.60,Wind,2020-12-31
642,Repowering Increase,ISONE,Withdrawn,2017-04-26,2017-05-31,Norfolk,MA,SEMA,98.12,Thermal,2021-05-22
643,Solar CNR only,ISONE,Withdrawn,2017-04-27,2017-05-23,New Haven,CT,CT,20.00,Solar,2018-12-31
644,Solar,ISONE,Withdrawn,2017-04-28,2017-07-24,Franklin,VT,VT,20.10,Solar,2018-10-31
645,Solar,ISONE,Withdrawn,2017-04-28,2017-07-24,Orange,VT,VT,20.10,Solar,2019-12-15
646,Solar,ISONE,Withdrawn,2017-04-28,2017-07-24,Franklin,VT,VT,20.10,Solar,2019-09-01
647,Gas turbine repowering,ISONE,Withdrawn,2017-04-28,2020-06-11,Middlesex,CT,CT,376.00,Thermal,2022-05-31
648,Gas Turbine Repowering,ISONE,Withdrawn,2017-04-28,2017-06-01,Middlesex,CT,CT,376.00,Thermal,2021-05-31
649,Silver Maple Wind,ISONE,Done,2017-05-04,,Penobscot,ME,BHE,20.00,Wind,2022-12-14
653,Number Nine Wind CNR only (Q417),ISONE,Withdrawn,2017-06-09,2019-05-13,Aroostook,ME,BHE,250.00,Wind,2021-10-31
654,"Wind CNR only (see Q460, 461, 462)",ISONE,Withdrawn,2017-06-09,2018-04-12,Aroostook,ME,BHE,312.00,Wind,2020-12-30
655,RoxWind,ISONE,Done,2017-06-15,,Oxford,ME,ME,15.30,Wind,2021-11-30
656,Weaver Wind CNR (see Q420),ISONE,Withdrawn,2017-06-28,2021-02-09,Hancock,ME,BHE,72.60,Wind,2020-12-12
660,Solar,ISONE,Withdrawn,2017-07-20,2020-09-10,Windham,VT,NH,20.00,Solar,2022-07-01
662,Wind,ISONE,Withdrawn,2017-07-20,2018-04-12,Franklin,ME,ME,150.00,Wind,2022-12-01
663,Wind,ISONE,Withdrawn,2017-07-21,2018-04-12,Franklin,ME,ME,241.20,Wind,2020-10-31
664,Wind,ISONE,Withdrawn,2017-07-21,2018-04-12,Franklin,ME,ME,214.30,Wind,2020-10-31
665,Battery storage addition (see Q663),ISONE,Withdrawn,2017-07-21,2018-04-12,Franklin,ME,ME,265.60,Wind,2020-10-31
666,battery storage additional (see Q664),ISONE,Withdrawn,2017-07-21,2018-04-12,Franklin,ME,ME,238.60,Wind,2020-10-31
667,Solar,ISONE,Withdrawn,2017-07-21,2018-04-12,Somerset,ME,ME,150.00,Solar,2020-10-31
669,Offshore Wind,ISONE,Withdrawn,2017-07-25,2019-02-14,,MA,RI,288.00,Wind,2023-12-01
670,Three Corners Solar,ISONE,Done,2017-07-25,,Somerset,ME,ME,113.40,Solar,2024-07-27
671,Solar,ISONE,Withdrawn,2017-07-26,2017-10-25,Hartford,CT,CT,26.00,Solar,2019-12-01
672,Wind,ISONE,Withdrawn,2017-07-26,2019-10-22,Aroostook,ME,BHE,630.00,Wind,2022-12-31
673,wind,ISONE,Withdrawn,2017-07-26,2017-11-27,Franklin,VT,VT,20.00,Wind,2020-12-31
674,Shaftsbury Solar,ISONE,Active,2017-07-28,,Bennington,VT,VT,20.00,Solar,2028-01-01
675,Solar,ISONE,Withdrawn,2017-07-28,2017-09-27,New London,CT,CT,22.00,Solar,2019-12-31
676,Claremont Solar,ISONE,Withdrawn,2017-08-03,2021-10-05,Sullivan,NH,NH,20.00,Solar,2023-07-01
677,Solar,ISONE,Withdrawn,2017-08-03,2017-10-24,Grafton,NH,NH,20.00,Solar,2019-07-01
678,Solar,ISONE,Withdrawn,2017-08-03,2017-10-24,Grafton,NH,NH,20.00,Solar,2019-07-01
679,Solar,ISONE,Withdrawn,2017-08-03,2021-01-26,Hillsborough,NH,VT,20.00,Solar,2022-07-01
680,Fair Haven Solar,ISONE,Active,2017-08-03,,Rutland,VT,VT,20.00,Solar,2027-07-01
681,Solar,ISONE,Withdrawn,2017-08-03,2021-01-26,Grafton,NH,NH,20.00,Solar,2022-07-01
682,solar with battery,ISONE,Withdrawn,2017-09-18,2018-07-24,Worcester,MA,CMA,20.00,Hybrid,2020-12-01
683,Solar,ISONE,Withdrawn,2017-10-20,2019-05-21,Grafton,NH,NH,20.00,Solar,2020-07-01
684,Solar,ISONE,Withdrawn,2017-10-20,2019-05-10,Grafton,NH,NH,20.00,Solar,2020-07-01
685,Solar,ISONE,Withdrawn,2017-10-20,2019-11-26,Coos,NH,NH,20.00,Solar,2022-07-01
686,Solar,ISONE,Withdrawn,2017-10-24,2020-03-12,Berkshire,MA,WMA,19.98,Solar,2021-12-15
687,Energy Storage,ISONE,Withdrawn,2017-11-21,2019-02-06,Barnstable,MA,SEMA,150.00,Storage,2021-12-31
688,Energy Storage,ISONE,Withdrawn,2017-11-21,2018-02-09,Worcester,MA,CMA,50.00,Storage,2021-12-31
689,Energy Storage,ISONE,Withdrawn,2017-11-21,2020-02-14,Middlesex,MA,BOST,100.00,Storage,2023-05-31
690,Energy Storage,ISONE,Withdrawn,2017-11-21,2018-02-09,Bristol,MA,SEMA,100.00,Storage,2021-12-31
691,University Solar,ISONE,Done,2017-11-20,,Kent,RI,RI,31.34,Solar,2020-09-15
692,Solar,ISONE,Done,2017-11-20,,Providence,RI,RI,16.25,Solar,2019-05-24
693,Alton Solar,ISONE,Done,2017-11-20,,Washington,RI,RI,13.88,Solar,2020-04-30
694,Solar,ISONE,Withdrawn,2017-11-20,2020-08-14,Washington,RI,RI,7.00,Solar,2020-09-01
695,Solar,ISONE,Withdrawn,2017-11-20,2020-08-14,Washington,RI,RI,6.12,Solar,2020-09-01
696,Johnston Landfill Wind,ISONE,Done,2017-11-27,,Providence,RI,RI,21.00,Wind,2018-12-20
697,Solar,ISONE,Done,2017-12-07,,Worcester,MA,CMA,5.97,Solar,2020-02-05
698,Solar,ISONE,Done,2017-12-07,,Worcester,MA,CMA,8.04,Solar,2020-02-05
699,Offshore Wind with battery addition,ISONE,Withdrawn,2017-12-13,2019-02-14,,MA,RI,875.00,Wind,2023-05-31
700,Park City Offshore Wind,ISONE,Active,2017-12-15,,,MA,SEMA,791.00,Wind,2029-12-31
701,Offshore Wind,ISONE,Withdrawn,2017-12-15,2019-02-14,,MA,RI,400.00,Wind,2023-12-01
702,Solar,ISONE,Done,2018-01-24,,Plymouth,MA,SEMA,9.50,Solar,2019-07-10
703,Solar,ISONE,Done,2018-01-24,,Plymouth,MA,SEMA,6.75,Solar,2019-04-23
705,Combined Cycle CNR,ISONE,Withdrawn,2018-01-26,2019-11-26,Providence ,RI,RI,1030.00,Thermal,2023-05-31
706,Beacon Falls Energy Park CNR only,ISONE,Withdrawn,2018-02-21,2020-01-30,New Haven,CT,CT,62.90,Other,2022-04-01
707,Solar,ISONE,Withdrawn,2018-02-21,2019-04-03,Windham,CT,CT,7.50,Solar,2019-04-01
708,Solar,ISONE,Withdrawn,2018-02-21,2024-05-10,Litchfield,CT,CT,20.00,Solar,2024-02-01
709,Fuel Cell,ISONE,Withdrawn,2018-02-21,2020-10-01,Hartford,CT,CT,14.80,Other,2021-01-01
710,Solar,ISONE,Done,2018-02-21,,Litchfield,CT,CT,19.80,Solar,2025-02-24
711,Solar,ISONE,Done,2018-02-21,,New London,CT,CT,9.99,Solar,2024-03-30
712,Solar,ISONE,Withdrawn,2018-02-21,2023-02-15,Windham,CT,CT,20.00,Solar,2025-06-30
713,Solar,ISONE,Done,2018-02-21,,Hartford,CT,CT,26.40,Solar,2019-12-10
714,Solar,ISONE,Withdrawn,2018-02-21,2023-03-09,Windham,CT,CT,20.00,Solar,2023-06-01
715,Fusion Solar Center,ISONE,Done,2018-02-21,,New London,CT,CT,20.00,Solar,2018-04-18
716,Solar,ISONE,Done,2018-02-21,,New London,CT,CT,17.73,Solar,2023-08-18
717,Battery Storage,ISONE,Withdrawn,2018-02-21,2022-05-26,Hartford,CT,CT,20.00,Storage,2022-02-01
